日付,場所,天気,気温（℃）,芝,観客（人）,チーム名,対戦相手,Home/Away,得点,失点,ゴール期待値,シュート,枠内シュート,PKによるシュート,パス,クロス,直接ＦＫ,間接ＦＫ,ＣＫ,スローイン,ドリブル,タックル,クリア,インターセプト,オフサイド,警告,退場,３０ｍライン進入,ペナルティエリア進入,総走行距離（m）,スプリント,攻撃回数,チャンス構築率,ボール保持率,シュート_成功率,パス_成功率,クロス_成功率,スローイン_成功率,ドリブル_成功率,タックル_成功率,（被）ゴール期待値,（被）シュート,（被）枠内シュート,（被）PKによるシュート,（被）パス,（被）クロス,（被）直接ＦＫ,（被）間接ＦＫ,（被）ＣＫ,（被）スローイン,（被）ドリブル,（被）タックル,（被）クリア,（被）インターセプト,（被）オフサイド,（被）警告,（被）退場,（被）３０ｍライン進入,（被）ペナルティエリア進入,（被）総走行距離（m）,（被）スプリント,（被）攻撃回数,（被）チャンス構築率,（被）ボール保持率,（被）シュート_成功率,（被）パス_成功率,（被）クロス_成功率,（被）スローイン_成功率,（被）ドリブル_成功率,（被）タックル_成功率,勝ち点
2020-12-16,等々力陸上競技場,晴,7.1,全面良芝,11387,川崎フロンターレ,浦和レッズ,Home,3,1,3.907,24,8,0,910,23,8,1,6,18,16,18,18,6,4,0,0,104,35,117588,152,109,22.0,61.7,12.5,90.1,13.0,100.0,37.5,72.2,0.944,4,1,1,469,7,8,5,1,14,3,20,26,1,1,1,0,20,6,117318,170,103,3.9,38.3,25.0,79.1,28.6,92.9,66.7,75.0,3
2020-12-16,等々力陸上競技場,晴,7.1,全面良芝,11387,浦和レッズ,川崎フロンターレ,Away,1,3,0.944,4,1,1,469,7,8,5,1,14,3,20,26,1,1,1,0,20,6,117318,170,103,3.9,38.3,25.0,79.1,28.6,92.9,66.7,75.0,3.907,24,8,0,910,23,8,1,6,18,16,18,18,6,4,0,0,104,35,117588,152,109,22.0,61.7,12.5,90.1,13.0,100.0,37.5,72.2,0
2020-07-04,三協フロンテア柏スタジアム,曇,25.8,全面良芝,0,柏レイソル,ＦＣ東京,Home,0,1,0.727,10,1,0,483,9,14,2,2,24,10,19,16,3,2,3,1,56,10,99842,133,113,8.8,54.8,0.0,82.4,22.2,87.5,40.0,73.7,1.866,11,4,0,383,7,12,2,5,23,13,19,20,3,2,1,0,31,8,105034,138,114,9.6,45.2,9.1,78.1,42.9,82.6,46.2,73.7,0
2020-07-04,三協フロンテア柏スタジアム,曇,25.8,全面良芝,0,ＦＣ東京,柏レイソル,Away,1,0,1.866,11,4,0,383,7,12,2,5,23,13,19,20,3,2,1,0,31,8,105034,138,114,9.6,45.2,9.1,78.1,42.9,82.6,46.2,73.7,0.727,10,1,0,483,9,14,2,2,24,10,19,16,3,2,3,1,56,10,99842,133,113,8.8,54.8,0.0,82.4,22.2,87.5,40.0,73.7,3
2020-07-08,三協フロンテア柏スタジアム,曇,23.1,全面良芝,0,柏レイソル,横浜ＦＣ,Home,1,3,2.089,16,4,0,446,16,11,3,7,25,9,17,18,1,3,1,0,44,13,108314,160,117,13.7,48.9,6.3,75.1,25.0,84.0,66.7,58.8,0.667,4,2,0,478,6,7,3,1,28,9,18,30,4,3,1,0,34,5,111125,148,116,3.4,51.1,50.0,80.1,0.0,75.0,22.2,66.7,0
2020-07-08,三協フロンテア柏スタジアム,曇,23.1,全面良芝,0,横浜ＦＣ,柏レイソル,Away,3,1,0.667,4,2,0,478,6,7,3,1,28,9,18,30,4,3,1,0,34,5,111125,148,116,3.4,51.1,50.0,80.1,0.0,75.0,22.2,66.7,2.089,16,4,0,446,16,11,3,7,25,9,17,18,1,3,1,0,44,13,108314,160,117,13.7,48.9,6.3,75.1,25.0,84.0,66.7,58.8,3
2020-07-11,等々力陸上競技場,曇,27.4,全面良芝,4724,川崎フロンターレ,柏レイソル,Home,3,1,1.345,14,7,0,662,13,15,1,6,19,11,14,17,5,0,3,0,76,19,111258,150,128,10.9,56.1,21.4,86.4,23.1,89.5,54.5,85.7,0.519,5,1,0,462,11,11,0,4,23,4,30,19,3,1,2,0,31,4,110730,151,125,4.0,43.9,20.0,75.8,9.1,91.3,50.0,60.0,3
2020-07-11,等々力陸上競技場,曇,27.4,全面良芝,4724,柏レイソル,川崎フロンターレ,Away,1,3,0.519,5,1,0,462,11,11,0,4,23,4,30,19,3,1,2,0,31,4,110730,151,125,4.0,43.9,20.0,75.8,9.1,91.3,50.0,60.0,1.345,14,7,0,662,13,15,1,6,19,11,14,17,5,0,3,0,76,19,111258,150,128,10.9,56.1,21.4,86.4,23.1,89.5,54.5,85.7,0
2020-07-18,三協フロンテア柏スタジアム,曇,21.8,全面良芝,2645,柏レイソル,湘南ベルマーレ,Home,3,2,1.877,12,4,1,390,22,5,0,5,24,9,15,28,1,5,1,0,40,15,114577,175,109,11.0,44.8,25.0,71.5,18.2,75.0,55.6,66.7,1.357,10,6,0,504,13,15,5,4,16,10,13,24,1,0,1,0,36,8,116626,186,114,8.8,55.2,20.0,78.4,30.8,100.0,40.0,69.2,3
2020-07-18,三協フロンテア柏スタジアム,曇,21.8,全面良芝,2645,湘南ベルマーレ,柏レイソル,Away,2,3,1.357,10,6,0,504,13,15,5,4,16,10,13,24,1,0,1,0,36,8,116626,186,114,8.8,55.2,20.0,78.4,30.8,100.0,40.0,69.2,1.877,12,4,1,390,22,5,0,5,24,9,15,28,1,5,1,0,40,15,114577,175,109,11.0,44.8,25.0,71.5,18.2,75.0,55.6,66.7,0
2020-08-01,豊田スタジアム,晴,28.9,全面良芝,4678,名古屋グランパス,柏レイソル,Home,0,1,1.292,12,3,0,461,11,15,0,0,36,12,13,16,1,2,2,0,35,11,113591,147,126,9.5,49.8,0.0,77.9,18.2,83.3,41.7,61.5,0.352,7,3,0,457,6,12,2,4,18,4,26,24,1,0,2,0,34,6,109488,134,108,6.5,50.2,14.3,76.8,0.0,83.3,25.0,38.5,0
2020-08-01,豊田スタジアム,晴,28.9,全面良芝,4678,柏レイソル,名古屋グランパス,Away,1,0,0.352,7,3,0,457,6,12,2,4,18,4,26,24,1,0,2,0,34,6,109488,134,108,6.5,50.2,14.3,76.8,0.0,83.3,25.0,38.5,1.292,12,3,0,461,11,15,0,0,36,12,13,16,1,2,2,0,35,11,113591,147,126,9.5,49.8,0.0,77.9,18.2,83.3,41.7,61.5,3
2020-08-15,三協フロンテア柏スタジアム,晴,32.8,全面良芝,2603,柏レイソル,セレッソ大阪,Home,1,3,2.297,22,8,0,534,31,11,3,5,22,12,18,11,0,2,2,0,77,23,104126,113,111,19.8,55.6,4.5,81.8,19.4,86.4,50.0,88.9,0.429,6,3,0,347,4,15,2,1,14,8,14,44,2,3,1,0,18,4,106918,86,106,5.7,44.4,33.3,77.8,0.0,78.6,37.5,64.3,0
2020-08-15,三協フロンテア柏スタジアム,晴,32.8,全面良芝,2603,セレッソ大阪,柏レイソル,Away,3,1,0.429,6,3,0,347,4,15,2,1,14,8,14,44,2,3,1,0,18,4,106918,86,106,5.7,44.4,33.3,77.8,0.0,78.6,37.5,64.3,2.297,22,8,0,534,31,11,3,5,22,12,18,11,0,2,2,0,77,23,104126,113,111,19.8,55.6,4.5,81.8,19.4,86.4,50.0,88.9,3
2020-08-19,ノエビアスタジアム神戸,晴,27.9,全面良芝,3578,ヴィッセル神戸,柏レイソル,Home,2,3,2.126,21,9,0,573,21,13,0,9,29,11,12,9,3,1,1,0,55,20,108826,176,119,17.6,64.4,9.5,85.0,28.6,82.8,45.5,75.0,1.096,13,7,0,260,7,11,2,3,17,7,14,35,1,0,0,0,26,7,106248,159,97,13.4,35.6,23.1,72.7,14.3,82.4,57.1,71.4,0
2020-08-19,ノエビアスタジアム神戸,晴,27.9,全面良芝,3578,柏レイソル,ヴィッセル神戸,Away,3,2,1.096,13,7,0,260,7,11,2,3,17,7,14,35,1,0,0,0,26,7,106248,159,97,13.4,35.6,23.1,72.7,14.3,82.4,57.1,71.4,2.126,21,9,0,573,21,13,0,9,29,11,12,9,3,1,1,0,55,20,108826,176,119,17.6,64.4,9.5,85.0,28.6,82.8,45.5,75.0,3
2020-08-23,昭和電工ドーム大分,屋内,28.8,全面良芝,4004,大分トリニータ,柏レイソル,Home,0,0,1.483,10,2,0,531,22,8,2,3,24,4,17,32,1,2,1,0,44,11,112596,149,99,10.1,54.6,0.0,82.7,36.4,91.7,75.0,70.6,1.489,16,5,0,436,11,5,2,4,21,9,20,19,4,2,2,0,40,13,106924,122,92,17.4,45.4,0.0,80.5,18.2,85.7,44.4,55.0,1
2020-08-23,昭和電工ドーム大分,屋内,28.8,全面良芝,4004,柏レイソル,大分トリニータ,Away,0,0,1.489,16,5,0,436,11,5,2,4,21,9,20,19,4,2,2,0,40,13,106924,122,92,17.4,45.4,0.0,80.5,18.2,85.7,44.4,55.0,1.483,10,2,0,531,22,8,2,3,24,4,17,32,1,2,1,0,44,11,112596,149,99,10.1,54.6,0.0,82.7,36.4,91.7,75.0,70.6,1
2020-09-05,ＩＡＩスタジアム日本平,曇,29.2,全面良芝,4264,清水エスパルス,柏レイソル,Home,1,2,1.165,14,4,0,498,23,11,2,6,22,13,16,18,4,1,4,0,50,16,112708,147,114,12.3,55.6,7.1,82.3,26.1,95.5,69.2,75.0,0.985,12,2,0,386,12,13,1,5,19,7,20,34,1,1,4,0,34,9,107522,122,114,10.5,44.4,16.7,77.5,16.7,89.5,28.6,70.0,0
2020-09-05,ＩＡＩスタジアム日本平,曇,29.2,全面良芝,4264,柏レイソル,清水エスパルス,Away,2,1,0.985,12,2,0,386,12,13,1,5,19,7,20,34,1,1,4,0,34,9,107522,122,114,10.5,44.4,16.7,77.5,16.7,89.5,28.6,70.0,1.165,14,4,0,498,23,11,2,6,22,13,16,18,4,1,4,0,50,16,112708,147,114,12.3,55.6,7.1,82.3,26.1,95.5,69.2,75.0,3
2020-09-09,三協フロンテア柏スタジアム,晴,29.0,全面良芝,2608,柏レイソル,ガンバ大阪,Home,3,0,2.249,19,9,0,469,17,11,2,4,13,5,20,28,1,4,0,0,49,19,111513,149,107,17.8,45.3,15.8,81.7,52.9,76.9,40.0,80.0,1.269,15,5,0,615,16,13,4,3,23,6,16,14,3,2,1,0,45,16,113063,150,113,13.3,54.7,0.0,83.9,12.5,95.7,50.0,75.0,3
2020-09-09,三協フロンテア柏スタジアム,晴,29.0,全面良芝,2608,ガンバ大阪,柏レイソル,Away,0,3,1.269,15,5,0,615,16,13,4,3,23,6,16,14,3,2,1,0,45,16,113063,150,113,13.3,54.7,0.0,83.9,12.5,95.7,50.0,75.0,2.249,19,9,0,469,17,11,2,4,13,5,20,28,1,4,0,0,49,19,111513,149,107,17.8,45.3,15.8,81.7,52.9,76.9,40.0,80.0,0
2020-09-13,駅前不動産スタジアム,晴,23.6,全面良芝,4165,サガン鳥栖,柏レイソル,Home,2,1,1.666,12,4,1,518,14,18,1,2,14,10,13,29,1,3,1,0,42,10,118222,182,112,10.7,54.9,16.7,84.0,42.9,85.7,40.0,76.9,0.894,13,4,0,464,23,7,3,7,20,9,28,12,3,1,3,0,45,19,112488,169,109,11.9,45.1,7.7,79.1,17.4,90.0,44.4,57.1,3
2020-09-13,駅前不動産スタジアム,晴,23.6,全面良芝,4165,柏レイソル,サガン鳥栖,Away,1,2,0.894,13,4,0,464,23,7,3,7,20,9,28,12,3,1,3,0,45,19,112488,169,109,11.9,45.1,7.7,79.1,17.4,90.0,44.4,57.1,1.666,12,4,1,518,14,18,1,2,14,10,13,29,1,3,1,0,42,10,118222,182,112,10.7,54.9,16.7,84.0,42.9,85.7,40.0,76.9,0
2020-09-19,三協フロンテア柏スタジアム,曇,23.2,全面良芝,2728,柏レイソル,サンフレッチェ広島,Home,1,1,2.08,19,3,0,467,14,14,1,10,26,10,18,22,3,2,2,0,43,17,113114,190,143,13.3,50.0,5.3,73.2,35.7,73.1,50.0,77.8,0.752,7,3,0,491,13,12,2,6,17,5,15,31,0,1,2,0,47,12,111864,187,128,5.5,50.0,14.3,75.4,38.5,82.4,40.0,53.3,1
2020-09-19,三協フロンテア柏スタジアム,曇,23.2,全面良芝,2728,サンフレッチェ広島,柏レイソル,Away,1,1,0.752,7,3,0,491,13,12,2,6,17,5,15,31,0,1,2,0,47,12,111864,187,128,5.5,50.0,14.3,75.4,38.5,82.4,40.0,53.3,2.08,19,3,0,467,14,14,1,10,26,10,18,22,3,2,2,0,43,17,113114,190,143,13.3,50.0,5.3,73.2,35.7,73.1,50.0,77.8,1
2020-10-03,ニッパツ三ツ沢球技場,曇,24.4,全面良芝,4571,横浜ＦＣ,柏レイソル,Home,0,3,1.768,16,3,0,652,14,8,7,7,15,14,19,14,0,2,2,0,49,16,123536,215,117,13.7,59.5,0.0,86.5,14.3,86.7,21.4,78.9,2.175,15,6,0,409,22,8,2,1,10,13,15,27,2,7,1,0,35,17,118149,188,103,14.6,40.5,20.0,80.2,40.9,90.0,46.2,73.3,0
2020-10-03,ニッパツ三ツ沢球技場,曇,24.4,全面良芝,4571,柏レイソル,横浜ＦＣ,Away,3,0,2.175,15,6,0,409,22,8,2,1,10,13,15,27,2,7,1,0,35,17,118149,188,103,14.6,40.5,20.0,80.2,40.9,90.0,46.2,73.3,1.768,16,3,0,652,14,8,7,7,15,14,19,14,0,2,2,0,49,16,123536,215,117,13.7,59.5,0.0,86.5,14.3,86.7,21.4,78.9,3
2020-10-10,三協フロンテア柏スタジアム,雨,17.8,全面良芝,2515,柏レイソル,ヴィッセル神戸,Home,4,3,1.842,11,7,0,402,13,6,0,3,15,9,23,29,2,0,2,1,28,12,115471,205,113,9.7,38.6,36.4,74.9,7.7,60.0,55.6,65.2,4.095,21,9,1,697,14,11,0,7,23,14,14,20,3,0,1,0,51,15,116514,189,122,17.2,61.4,14.3,85.8,42.9,100.0,71.4,71.4,3
2020-10-10,三協フロンテア柏スタジアム,雨,17.8,全面良芝,2515,ヴィッセル神戸,柏レイソル,Away,3,4,4.095,21,9,1,697,14,11,0,7,23,14,14,20,3,0,1,0,51,15,116514,189,122,17.2,61.4,14.3,85.8,42.9,100.0,71.4,71.4,1.842,11,7,0,402,13,6,0,3,15,9,23,29,2,0,2,1,28,12,115471,205,113,9.7,38.6,36.4,74.9,7.7,60.0,55.6,65.2,0
2020-10-18,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,曇,19.4,全面良芝,5006,湘南ベルマーレ,柏レイソル,Home,3,2,0.705,9,5,0,373,14,15,3,8,20,16,17,13,3,0,2,0,37,13,112274,184,131,6.9,49.8,33.3,69.7,21.4,85.0,37.5,64.7,1.455,13,6,0,406,10,15,2,4,26,2,32,21,2,3,4,0,29,9,108751,146,131,9.9,50.2,15.4,71.7,30.0,88.5,50.0,65.6,3
2020-10-18,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,曇,19.4,全面良芝,5006,柏レイソル,湘南ベルマーレ,Away,2,3,1.455,13,6,0,406,10,15,2,4,26,2,32,21,2,3,4,0,29,9,108751,146,131,9.9,50.2,15.4,71.7,30.0,88.5,50.0,65.6,0.705,9,5,0,373,14,15,3,8,20,16,17,13,3,0,2,0,37,13,112274,184,131,6.9,49.8,33.3,69.7,21.4,85.0,37.5,64.7,0
2020-10-24,パナソニック スタジアム 吹田,晴,18.2,全面良芝,10602,ガンバ大阪,柏レイソル,Home,2,1,1.384,13,6,0,433,10,11,3,3,23,13,29,35,4,2,1,0,39,8,114885,169,127,10.2,45.2,7.7,77.4,30.0,82.6,46.2,65.5,1.592,19,4,0,575,21,9,2,2,32,15,23,17,1,3,0,0,50,17,111503,166,133,14.3,54.8,5.3,80.2,28.6,90.6,40.0,65.2,3
2020-10-24,パナソニック スタジアム 吹田,晴,18.2,全面良芝,10602,柏レイソル,ガンバ大阪,Away,1,2,1.592,19,4,0,575,21,9,2,2,32,15,23,17,1,3,0,0,50,17,111503,166,133,14.3,54.8,5.3,80.2,28.6,90.6,40.0,65.2,1.384,13,6,0,433,10,11,3,3,23,13,29,35,4,2,1,0,39,8,114885,169,127,10.2,45.2,7.7,77.4,30.0,82.6,46.2,65.5,0
2020-10-28,味の素スタジアム,曇,18.2,全面良芝,6632,ＦＣ東京,柏レイソル,Home,1,3,1.253,17,7,0,485,10,14,0,8,27,19,16,22,3,5,4,0,48,15,116942,226,140,12.1,48.5,5.9,77.1,20.0,92.6,42.1,93.8,1.224,14,4,0,519,16,7,5,2,27,14,16,30,1,0,2,0,41,13,116542,199,129,10.9,51.5,21.4,79.4,12.5,85.2,64.3,56.3,0
2020-10-28,味の素スタジアム,曇,18.2,全面良芝,6632,柏レイソル,ＦＣ東京,Away,3,1,1.224,14,4,0,519,16,7,5,2,27,14,16,30,1,0,2,0,41,13,116542,199,129,10.9,51.5,21.4,79.4,12.5,85.2,64.3,56.3,1.253,17,7,0,485,10,14,0,8,27,19,16,22,3,5,4,0,48,15,116942,226,140,12.1,48.5,5.9,77.1,20.0,92.6,42.1,93.8,3
2020-10-31,三協フロンテア柏スタジアム,晴,16.6,全面良芝,2720,柏レイソル,清水エスパルス,Home,0,0,1.271,14,6,0,564,12,7,2,5,32,5,22,18,1,2,0,0,43,10,117096,177,123,11.4,46.9,0.0,79.1,25.0,84.4,60.0,77.3,1.271,14,4,0,579,15,11,2,5,22,3,17,23,3,2,1,0,37,13,116105,202,123,11.4,53.1,0.0,81.9,33.3,86.4,33.3,58.8,1
2020-10-31,三協フロンテア柏スタジアム,晴,16.6,全面良芝,2720,清水エスパルス,柏レイソル,Away,0,0,1.271,14,4,0,579,15,11,2,5,22,3,17,23,3,2,1,0,37,13,116105,202,123,11.4,53.1,0.0,81.9,33.3,86.4,33.3,58.8,1.271,14,6,0,564,12,7,2,5,32,5,22,18,1,2,0,0,43,10,117096,177,123,11.4,46.9,0.0,79.1,25.0,84.4,60.0,77.3,1
2020-11-21,三協フロンテア柏スタジアム,晴,21.0,全面良芝,3784,柏レイソル,サガン鳥栖,Home,1,2,0.885,6,1,0,562,9,15,2,2,24,8,33,18,0,1,2,0,40,10,120195,166,129,4.7,52.2,16.7,77.6,44.4,95.8,37.5,63.6,1.953,18,7,0,472,14,16,1,5,33,14,20,17,1,1,0,0,47,17,127243,203,146,12.3,47.8,11.1,76.9,21.4,81.8,64.3,75.0,0
2020-11-21,三協フロンテア柏スタジアム,晴,21.0,全面良芝,3784,サガン鳥栖,柏レイソル,Away,2,1,1.953,18,7,0,472,14,16,1,5,33,14,20,17,1,1,0,0,47,17,127243,203,146,12.3,47.8,11.1,76.9,21.4,81.8,64.3,75.0,0.885,6,1,0,562,9,15,2,2,24,8,33,18,0,1,2,0,40,10,120195,166,129,4.7,52.2,16.7,77.6,44.4,95.8,37.5,63.6,3
2020-12-05,三協フロンテア柏スタジアム,雨のち曇,7.6,全面良芝,4991,柏レイソル,名古屋グランパス,Home,0,1,0.751,13,2,0,557,19,8,1,2,25,13,21,13,3,2,1,0,50,12,115294,137,120,10.8,51.4,0.0,79.9,31.6,80.0,61.5,76.2,0.889,8,4,0,513,8,14,2,5,22,14,20,27,1,1,1,0,29,6,117693,171,129,6.2,48.6,12.5,81.3,12.5,81.8,50.0,60.0,0
2020-12-05,三協フロンテア柏スタジアム,雨のち曇,7.6,全面良芝,4991,名古屋グランパス,柏レイソル,Away,1,0,0.889,8,4,0,513,8,14,2,5,22,14,20,27,1,1,1,0,29,6,117693,171,129,6.2,48.6,12.5,81.3,12.5,81.8,50.0,60.0,0.751,13,2,0,557,19,8,1,2,25,13,21,13,3,2,1,0,50,12,115294,137,120,10.8,51.4,0.0,79.9,31.6,80.0,61.5,76.2,3
2020-12-09,三協フロンテア柏スタジアム,晴,8.7,全面良芝,2412,柏レイソル,大分トリニータ,Home,1,1,0.769,9,5,0,429,15,10,2,3,28,7,14,30,0,2,1,0,32,6,123493,196,111,8.1,41.0,11.1,73.2,13.3,78.6,28.6,28.6,0.736,7,3,0,636,17,12,2,4,29,8,15,21,2,2,3,0,31,6,123925,188,118,5.9,59.0,14.3,79.4,11.8,86.2,75.0,66.7,1
2020-12-09,三協フロンテア柏スタジアム,晴,8.7,全面良芝,2412,大分トリニータ,柏レイソル,Away,1,1,0.736,7,3,0,636,17,12,2,4,29,8,15,21,2,2,3,0,31,6,123925,188,118,5.9,59.0,14.3,79.4,11.8,86.2,75.0,66.7,0.769,9,5,0,429,15,10,2,3,28,7,14,30,0,2,1,0,32,6,123493,196,111,8.1,41.0,11.1,73.2,13.3,78.6,28.6,28.6,1
2020-12-12,ヤンマースタジアム長居,曇,15.2,全面良芝,7889,セレッソ大阪,柏レイソル,Home,0,0,1.373,12,5,0,481,12,13,2,3,24,19,17,35,4,2,2,0,36,10,114515,152,129,9.3,53.4,0.0,75.9,0.0,83.3,57.9,76.5,1.092,12,4,0,382,14,9,2,4,25,12,23,34,2,2,3,0,36,10,112844,175,126,9.5,46.6,0.0,72.5,28.6,76.0,58.3,47.8,1
2020-12-12,ヤンマースタジアム長居,曇,15.2,全面良芝,7889,柏レイソル,セレッソ大阪,Away,0,0,1.092,12,4,0,382,14,9,2,4,25,12,23,34,2,2,3,0,36,10,112844,175,126,9.5,46.6,0.0,72.5,28.6,76.0,58.3,47.8,1.373,12,5,0,481,12,13,2,3,24,19,17,35,4,2,2,0,36,10,114515,152,129,9.3,53.4,0.0,75.9,0.0,83.3,57.9,76.5,1
2020-12-16,エディオンスタジアム広島,雪,0.7,全面良芝,4208,サンフレッチェ広島,柏レイソル,Home,0,1,0.972,8,1,0,626,13,10,3,7,26,8,20,16,2,7,0,0,47,8,118326,172,150,5.3,55.3,0.0,74.4,7.7,88.5,50.0,50.0,0.49,9,2,0,443,9,11,7,3,27,8,23,34,5,3,0,0,35,16,117111,192,143,6.3,44.7,11.1,70.9,22.2,81.5,62.5,56.5,0
2020-12-16,エディオンスタジアム広島,雪,0.7,全面良芝,4208,柏レイソル,サンフレッチェ広島,Away,1,0,0.49,9,2,0,443,9,11,7,3,27,8,23,34,5,3,0,0,35,16,117111,192,143,6.3,44.7,11.1,70.9,22.2,81.5,62.5,56.5,0.972,8,1,0,626,13,10,3,7,26,8,20,16,2,7,0,0,47,8,118326,172,150,5.3,55.3,0.0,74.4,7.7,88.5,50.0,50.0,3
2020-12-19,三協フロンテア柏スタジアム,曇時々晴,10.6,全面良芝,5137,柏レイソル,川崎フロンターレ,Home,2,3,1.179,14,3,0,322,11,13,2,2,21,10,23,28,4,2,1,0,19,9,116446,157,125,11.2,33.2,14.3,66.5,27.3,76.2,50.0,69.6,1.46,17,7,0,762,22,8,2,10,21,6,21,25,2,2,3,0,57,26,115145,190,134,12.7,66.8,17.6,84.9,45.5,100.0,50.0,81.0,0
2020-12-19,三協フロンテア柏スタジアム,曇時々晴,10.6,全面良芝,5137,川崎フロンターレ,柏レイソル,Away,3,2,1.46,17,7,0,762,22,8,2,10,21,6,21,25,2,2,3,0,57,26,115145,190,134,12.7,66.8,17.6,84.9,45.5,100.0,50.0,81.0,1.179,14,3,0,322,11,13,2,2,21,10,23,28,4,2,1,0,19,9,116446,157,125,11.2,33.2,14.3,66.5,27.3,76.2,50.0,69.6,3
2020-02-23,ＩＡＩスタジアム日本平,晴,14.6,全面良芝,17549,清水エスパルス,ＦＣ東京,Home,1,3,0.821,16,5,0,551,14,10,1,5,22,28,20,14,0,1,0,0,50,16,108495,148,118,13.6,59.9,6.3,83.3,0.0,95.5,42.9,45.0,2.526,12,6,2,303,13,8,1,6,24,10,32,19,3,1,1,0,30,12,106227,181,118,10.2,40.1,25.0,72.9,15.4,91.7,40.0,68.8,0
2020-02-23,ＩＡＩスタジアム日本平,晴,14.6,全面良芝,17549,ＦＣ東京,清水エスパルス,Away,3,1,2.526,12,6,2,303,13,8,1,6,24,10,32,19,3,1,1,0,30,12,106227,181,118,10.2,40.1,25.0,72.9,15.4,91.7,40.0,68.8,0.821,16,5,0,551,14,10,1,5,22,28,20,14,0,1,0,0,50,16,108495,148,118,13.6,59.9,6.3,83.3,0.0,95.5,42.9,45.0,3
2020-07-08,味の素スタジアム,晴,25.5,全面良芝,0,ＦＣ東京,川崎フロンターレ,Home,0,4,0.751,12,3,0,370,10,15,1,8,18,19,20,19,3,4,0,0,43,13,104235,171,118,10.2,43.5,0.0,73.8,10.0,94.4,31.6,50.0,2.322,17,6,0,600,6,12,4,6,20,12,29,21,2,1,1,0,59,24,106560,155,116,14.7,56.5,23.5,84.3,66.7,100.0,50.0,69.0,0
2020-07-08,味の素スタジアム,晴,25.5,全面良芝,0,川崎フロンターレ,ＦＣ東京,Away,4,0,2.322,17,6,0,600,6,12,4,6,20,12,29,21,2,1,1,0,59,24,106560,155,116,14.7,56.5,23.5,84.3,66.7,100.0,50.0,69.0,0.751,12,3,0,370,10,15,1,8,18,19,20,19,3,4,0,0,43,13,104235,171,118,10.2,43.5,0.0,73.8,10.0,94.4,31.6,50.0,3
2020-08-01,味の素スタジアム,晴,26.9,全面良芝,4760,ＦＣ東京,サガン鳥栖,Home,2,3,1.972,12,3,0,445,24,13,3,4,23,7,19,14,0,2,3,0,43,17,111970,174,116,10.3,51.2,16.7,79.3,37.5,100.0,57.1,36.8,1.028,14,6,0,417,15,10,2,3,17,13,20,28,0,3,0,0,31,9,116052,161,105,13.3,48.8,21.4,79.4,26.7,70.6,53.8,50.0,0
2020-08-01,味の素スタジアム,晴,26.9,全面良芝,4760,サガン鳥栖,ＦＣ東京,Away,3,2,1.028,14,6,0,417,15,10,2,3,17,13,20,28,0,3,0,0,31,9,116052,161,105,13.3,48.8,21.4,79.4,26.7,70.6,53.8,50.0,1.972,12,3,0,445,24,13,3,4,23,7,19,14,0,2,3,0,43,17,111970,174,116,10.3,51.2,16.7,79.3,37.5,100.0,57.1,36.8,3
2020-08-09,ヤンマースタジアム長居,晴,30.9,全面良芝,4840,セレッソ大阪,ＦＣ東京,Home,0,0,0.706,9,5,0,536,20,16,3,3,17,11,12,24,0,2,2,0,59,12,107582,119,108,8.3,57.1,0.0,84.9,5.0,76.5,54.5,66.7,1.585,18,6,0,367,14,9,2,7,13,9,23,27,3,3,2,0,44,14,108215,163,108,16.7,42.9,0.0,80.1,35.7,92.3,55.6,60.9,1
2020-08-09,ヤンマースタジアム長居,晴,30.9,全面良芝,4840,ＦＣ東京,セレッソ大阪,Away,0,0,1.585,18,6,0,367,14,9,2,7,13,9,23,27,3,3,2,0,44,14,108215,163,108,16.7,42.9,0.0,80.1,35.7,92.3,55.6,60.9,0.706,9,5,0,536,20,16,3,3,17,11,12,24,0,2,2,0,59,12,107582,119,108,8.3,57.1,0.0,84.9,5.0,76.5,54.5,66.7,1
2020-08-15,味の素スタジアム,晴,30.4,全面良芝,4435,ＦＣ東京,名古屋グランパス,Home,1,0,1.708,14,6,1,373,6,14,2,1,19,6,11,21,1,2,0,0,40,10,105463,171,103,13.6,42.5,7.1,79.4,16.7,94.7,50.0,81.8,0.518,7,3,0,602,13,15,2,2,20,7,14,8,1,2,3,1,42,6,108697,153,101,6.9,57.5,0.0,85.4,15.4,85.0,42.9,57.1,3
2020-08-15,味の素スタジアム,晴,30.4,全面良芝,4435,名古屋グランパス,ＦＣ東京,Away,0,1,0.518,7,3,0,602,13,15,2,2,20,7,14,8,1,2,3,1,42,6,108697,153,101,6.9,57.5,0.0,85.4,15.4,85.0,42.9,57.1,1.708,14,6,1,373,6,14,2,1,19,6,11,21,1,2,0,0,40,10,105463,171,103,13.6,42.5,7.1,79.4,16.7,94.7,50.0,81.8,0
